match id,team1_x,team1_id_x,team1_roster_ids_x,team2_x,team2_id_x,team2_roster_ids_x,winner_x,winner_id_x,toss winner_x,toss decision_x,venue_x,city_x,match_dt_x,lighting_x,series_name_x,season_x,ground_id_x,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team1_y,team2_y,winner_y,by,win amount,toss winner_y,toss decision_y,venue_y,city_y,match_dt_y,lighting_y,series_name_y,season_y,ground_id_y,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id_y,team1_roster_ids_y,team2_id_y,team2_roster_ids_y,series_type,winner_id_y,player_of_the_match_id,inning_x,runs_x,balls_faced,inning_y,runs_y,wicket_count
9272759,Ht Hs,33928,5843200.0:4655384.0:5716402.0:4223883.0:6249256.0:1611364.0:4767832.0:3507097.0:5788418.0:8514463.0:6732004.0,Be Ht,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:5419546.0:7866039.0:4132295.0,Ht Hs,33928,Be Ht,field,Uy of Ta Sm Ln,Launceston,2023-01-25,day/night match,Bg Bh Le,2022/23,21076,1.1666666666666667,0.5061728395061729,175.46666666666667,33.33,152.5,Ht Hs,Be Ht,Ht Hs,runs,2.0,Be Ht,field,Uy of Ta Sm Ln,Launceston,2023-01-25,day/night match,Bg Bh Le,2022/23,21076,DM Kh,SJ Ni,120,9,121,118.0,8.0,127.0,33928,5843200.0:4655384.0:5716402.0:4223883.0:6249256.0:1611364.0:4767832.0:3507097.0:5788418.0:8514463.0:6732004.0,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:5419546.0:7866039.0:4132295.0,other_domestic,33928,5788418.0,2,104,120,1,117,9
9272759,Ht Hs,33928,5843200.0:4655384.0:5716402.0:4223883.0:6249256.0:1611364.0:4767832.0:3507097.0:5788418.0:8514463.0:6732004.0,Be Ht,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:5419546.0:7866039.0:4132295.0,Ht Hs,33928,Be Ht,field,Uy of Ta Sm Ln,Launceston,2023-01-25,day/night match,Bg Bh Le,2022/23,21076,1.1666666666666667,0.5061728395061729,175.46666666666667,33.33,152.5,Ht Hs,Be Ht,Ht Hs,runs,2.0,Be Ht,field,Uy of Ta Sm Ln,Launceston,2023-01-25,day/night match,Bg Bh Le,2022/23,21076,DM Kh,SJ Ni,120,9,121,118.0,8.0,127.0,33928,5843200.0:4655384.0:5716402.0:4223883.0:6249256.0:1611364.0:4767832.0:3507097.0:5788418.0:8514463.0:6732004.0,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:5419546.0:7866039.0:4132295.0,other_domestic,33928,5788418.0,2,104,120,2,111,6
9457629,Cm Cs,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,Da Ds,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,Cm Cs,40424,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,2.5,0.0476190476190476,164.13333333333333,100.0,158.5,Cm Cs,Da Ds,Cm Cs,runs,15.0,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,DJ Ms,Mn,118,8,131,103.0,9.0,125.0,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,other_domestic,40424,393182.0,1,101,122,1,116,6
9457629,Cm Cs,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,Da Ds,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,Cm Cs,40424,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,2.5,0.0476190476190476,164.13333333333333,100.0,158.5,Cm Cs,Da Ds,Cm Cs,runs,15.0,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,DJ Ms,Mn,118,8,131,103.0,9.0,125.0,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,other_domestic,40424,393182.0,1,101,122,2,102,9
9457629,Cm Cs,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,Da Ds,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,Cm Cs,40424,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,2.5,0.0476190476190476,164.13333333333333,100.0,158.5,Cm Cs,Da Ds,Cm Cs,runs,15.0,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,DJ Ms,Mn,118,8,131,103.0,9.0,125.0,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,other_domestic,40424,393182.0,2,91,112,1,116,6
9457629,Cm Cs,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,Da Ds,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,Cm Cs,40424,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,2.5,0.0476190476190476,164.13333333333333,100.0,158.5,Cm Cs,Da Ds,Cm Cs,runs,15.0,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,DJ Ms,Mn,118,8,131,103.0,9.0,125.0,40424,1597483.0:2804122.0:3125506.0:6551978.0:7864009.0:2820957.0:4171460.0:5736100.0:393182.0:7084972.0:4403468.0,40452,3056752.0:8939062.0:1890958.0:2104339.0:1707621.0:6562758.0:2815728.0:6930286.0:3580737.0:393889.0:4403475.0,other_domestic,40424,393182.0,2,91,112,2,102,9
9684975,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,Pb,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,0.5,1.0,158.53846153846155,100.0,169.16666666666666,Di,Pb,Pb,wickets,6.0,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,J Ml,HS Kd,183,7,130,184.0,4.0,114.0,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,other_domestic,14454,,1,153,114,1,177,5
9684975,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,Pb,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,0.5,1.0,158.53846153846155,100.0,169.16666666666666,Di,Pb,Pb,wickets,6.0,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,J Ml,HS Kd,183,7,130,184.0,4.0,114.0,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,other_domestic,14454,,1,153,114,2,152,4
9684975,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,Pb,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,0.5,1.0,158.53846153846155,100.0,169.16666666666666,Di,Pb,Pb,wickets,6.0,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,J Ml,HS Kd,183,7,130,184.0,4.0,114.0,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,other_domestic,14454,,2,162,101,1,177,5
9684975,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,Pb,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,0.5,1.0,158.53846153846155,100.0,169.16666666666666,Di,Pb,Pb,wickets,6.0,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,J Ml,HS Kd,183,7,130,184.0,4.0,114.0,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:7570121.0:6511336.0:9099180.0:1956828.0:9455557.0:9047954.0:4901182.0,14454,8127181.0:7491294.0:9009237.0:5958840.0:2789555.0:8058924.0:7570107.0:8180500.0:7556303.0:7925546.0:7881845.0:2282132.0,other_domestic,14454,,2,162,101,2,152,4
9516506,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,Mi Is,30435,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,1.0,2.9047619047619047,163.2,100.0,186.5,Mi Is,Ss Hd,Mi Is,runs,14.0,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,Nn Mn,Vd Sn,192,5,122,178.0,10.0,127.0,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,In Pr Le,30435,7537004.0,1,153,103,1,192,4
9516506,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,Mi Is,30435,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,1.0,2.9047619047619047,163.2,100.0,186.5,Mi Is,Ss Hd,Mi Is,runs,14.0,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,Nn Mn,Vd Sn,192,5,122,178.0,10.0,127.0,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,In Pr Le,30435,7537004.0,1,153,103,2,154,7
9516506,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,Mi Is,30435,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,1.0,2.9047619047619047,163.2,100.0,186.5,Mi Is,Ss Hd,Mi Is,runs,14.0,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,Nn Mn,Vd Sn,192,5,122,178.0,10.0,127.0,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,In Pr Le,30435,7537004.0,2,159,119,1,192,4
9516506,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,Mi Is,30435,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,1.0,2.9047619047619047,163.2,100.0,186.5,Mi Is,Ss Hd,Mi Is,runs,14.0,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,Nn Mn,Vd Sn,192,5,122,178.0,10.0,127.0,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:8041445.0:8227974.0:230775.0:1907352.0:6732004.0,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:8228408.0:4874820.0:5038018.0:2282125.0:7570107.0:5618038.0,In Pr Le,30435,7537004.0,2,159,119,2,154,7
9097332,Wn Pe,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,Nh Wt,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,Wn Pe,23869,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,1.0,101.0,148.33333333333334,0.0,152.0,Wn Pe,Nh Wt,Wn Pe,runs,84.0,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,DJ Sh,MN Gu,164,8,125,80.0,10.0,108.0,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,other_domestic,23869,1858961.0,1,157,121,1,163,7
9097332,Wn Pe,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,Nh Wt,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,Wn Pe,23869,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,1.0,101.0,148.33333333333334,0.0,152.0,Wn Pe,Nh Wt,Wn Pe,runs,84.0,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,DJ Sh,MN Gu,164,8,125,80.0,10.0,108.0,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,other_domestic,23869,1858961.0,1,157,121,2,77,10
9097332,Wn Pe,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,Nh Wt,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,Wn Pe,23869,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,1.0,101.0,148.33333333333334,0.0,152.0,Wn Pe,Nh Wt,Wn Pe,runs,84.0,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,DJ Sh,MN Gu,164,8,125,80.0,10.0,108.0,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,other_domestic,23869,1858961.0,2,75,106,1,163,7
9097332,Wn Pe,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,Nh Wt,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,Wn Pe,23869,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,1.0,101.0,148.33333333333334,0.0,152.0,Wn Pe,Nh Wt,Wn Pe,runs,84.0,Wn Pe,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-15,day match,CA T0 Ce,2021/22,1224,DJ Sh,MN Gu,164,8,125,80.0,10.0,108.0,23869,4876122.0:4164978.0:4880294.0:1837205.0:1858961.0:2204950.0:2294830.0:6640164.0:2659502.0:2218376.0:4239493.0,23316,3851476.0:3747764.0:3083891.0:6624638.0:2294823.0:4175107.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0,other_domestic,23869,1858961.0,2,75,106,2,77,10
9051118,Mn Ss,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,Pr Zi,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,Mn Ss,44904,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,1.4545454545454546,1.2469135802469136,174.33333333333334,66.67,159.5,Mn Ss,Pr Zi,Mn Ss,runs,42.0,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,An Ra,RK Ih,182,7,125,140.0,10.0,120.0,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,other_domestic,44904,1637320.0,1,169,121,1,175,6
9051118,Mn Ss,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,Pr Zi,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,Mn Ss,44904,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,1.4545454545454546,1.2469135802469136,174.33333333333334,66.67,159.5,Mn Ss,Pr Zi,Mn Ss,runs,42.0,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,An Ra,RK Ih,182,7,125,140.0,10.0,120.0,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,other_domestic,44904,1637320.0,1,169,121,2,103,8
9051118,Mn Ss,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,Pr Zi,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,Mn Ss,44904,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,1.4545454545454546,1.2469135802469136,174.33333333333334,66.67,159.5,Mn Ss,Pr Zi,Mn Ss,runs,42.0,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,An Ra,RK Ih,182,7,125,140.0,10.0,120.0,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,other_domestic,44904,1637320.0,2,135,117,1,175,6
9051118,Mn Ss,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,Pr Zi,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,Mn Ss,44904,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,1.4545454545454546,1.2469135802469136,174.33333333333334,66.67,159.5,Mn Ss,Pr Zi,Mn Ss,runs,42.0,Pr Zi,field,Gi Sm Le,Lahore,2022-02-10,night match,Pn Sr Le,2021/22,3828,An Ra,RK Ih,182,7,125,140.0,10.0,120.0,44904,1637320.0:2263736.0:6249256.0:2231928.0:5017144.0:1627450.0:302875.0:8109779.0:284339.0:5789370.0:8427978.0,40550,287209.0:8180570.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:8106706.0:4507208.0:5471948.0,other_domestic,44904,1637320.0,2,135,117,2,103,8
9344404,Wn Pe,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,Ds,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,Ds,22763,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,0.4,1.0,145.55555555555554,0.0,149.04545454545453,Wn Pe,Ds,Ds,wickets,7.0,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,RN Hs,Sn Hs,73,11,111,76.0,3.0,65.0,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,other_domestic,22763,,1,63,108,1,66,11
9344404,Wn Pe,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,Ds,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,Ds,22763,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,0.4,1.0,145.55555555555554,0.0,149.04545454545453,Wn Pe,Ds,Ds,wickets,7.0,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,RN Hs,Sn Hs,73,11,111,76.0,3.0,65.0,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,other_domestic,22763,,1,63,108,2,70,3
9344404,Wn Pe,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,Ds,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,Ds,22763,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,0.4,1.0,145.55555555555554,0.0,149.04545454545453,Wn Pe,Ds,Ds,wickets,7.0,Wn Pe,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,RN Hs,Sn Hs,73,11,111,76.0,3.0,65.0,23869,4164978.0:6625184.0:8794218.0:4165041.0:3373138.0:6640164.0:9361484.0:2295642.0:3851770.0:4159658.0:6799456.0:4239493.0,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:4866728.0:3513362.0:3747484.0:3490087.0:3062079.0:4888414.0,other_domestic,22763,,2,63,58,1,66,11
